_lab_Sample Name,_lab_country,_lab_city,_lab_street,Feature 01,Feature 02,Feature 03,Feature 04,Feature 05,Feature 06,Feature 07,Feature 08,Feature 09,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37
Sample 260,2,30,3,3080.654649,2004.056705,6199.993771,22274.59986,454.3255231,679.2079752,80.1938243,4447.130085,786.1939036,455.6162181,236.2392037,1929.218538,83.51701453,8647.5877,39.51554571,273.7628528,1430.220576,285.4078112,24.09965061,8.010288093,14.94185971,171.0780743,178.2800575,178.2806949,3550.438488,7.59351074,420.440909,10.93726526,127.19008,516996.7581,7.24822802,625937.6261,174.8214294,34.83704297,55.98112392,3.974940516,4.215730733
Sample 261,2,30,3,3453.037739,1932.021886,5644.380888,22244.26552,417.4013481,604.0954465,84.04218743,4199.780484,771.7044785,386.9287635,195.9476427,1881.870961,84.65966461,9632.101762,35.1764998,295.1223859,1606.83739,342.7551045,24.12558427,8.484963672,18.44384964,186.8300661,195.9537378,182.6785289,2636.847397,8.195195514,420.6911892,10.25562896,127.9923913,143156.0221,6.789940655,137868.9924,129.2559448,39.07399381,68.86838641,3.998716629,3.99534084
Sample 262,2,31,1,3593.885168,2244.335849,6218.015451,19890.56539,535.3287151,624.2855906,74.50293467,4243.158824,1551.944909,457.0064737,204.5951364,3072.211836,160.8195761,9827.366876,31.15950053,565.5880196,3269.259974,1178.747755,22.09266114,9.658893447,14.43265844,172.2660504,245.1368742,217.4904917,3433.04941,7.639599979,420.2613775,10.91190009,127.6799368,559370.5724,7.238016098,217801.5937,233.5352534,42.70443275,141.1747717,4.598259913,4.08305531
Sample 263,2,31,1,3423.913287,2111.675669,5603.118007,21543.9905,486.8198299,574.8862351,70.64800916,3843.355828,1389.490442,349.1518075,174.198272,1950.836665,123.1553587,7812.275846,31.71584823,394.8967851,2509.408897,919.7174378,20.66031828,8.022068106,11.73772642,150.3077126,213.6603819,175.7874159,2980.139413,7.351439647,420.8959075,10.55711614,127.934896,4579.623947,6.625233591,182141.0759,175.8155452,40.78736587,105.8886282,4.134656227,4.060374349
Sample 264,2,31,1,3313.796184,2269.208947,6301.240905,20844.60629,518.7751031,629.4969414,77.14686083,4193.847759,1434.437947,427.111985,170.5513487,2355.859302,128.5175261,8067.266098,31.6505779,399.0715618,2702.396031,932.2025124,20.71100372,9.710038762,11.22364607,155.2195515,213.5699231,187.9199463,3591.668082,7.978050529,420.4597124,10.73868489,127.6364102,766681.9986,7.115522166,41819.86397,170.2224053,36.41480292,115.6530934,3.66673766,4.006833327
Sample 265,2,31,2,3653.098712,2210.155154,6295.048378,20098.58646,518.3694474,630.2589151,75.50039499,4133.582781,1571.772656,456.5514143,185.5223503,2139.523377,151.4193242,9452.226539,32.3382707,453.4162226,3400.675201,1182.443757,24.10779235,10.17781554,14.76690137,169.0107976,248.7494075,214.6060638,3393.681203,7.941173464,420.232019,10.68432084,127.6487046,848709.2265,6.389240259,106941.6586,205.348442,41.04934535,136.5408539,4.392447171,4.79519155
Sample 266,2,31,2,3086.595205,2204.675391,6071.856182,21567.69253,501.6180912,582.5649203,87.91137858,4000.252844,1355.744067,373.7460012,155.490433,1932.477363,122.4900485,7687.001321,37.52616542,390.209498,2695.433516,1014.400089,21.9571443,8.189877845,12.31170963,166.7166144,228.6022343,176.0645304,3011.686163,7.287643722,420.1959429,10.1397059,127.3826117,916821.2703,6.546377131,616443.4851,181.853089,39.71417272,125.5407313,4.066149586,4.31939052
Sample 267,2,31,2,2640.002024,2291.968468,5999.614841,21082.73677,538.9004777,616.8904994,73.93822871,3890.592505,1359.442904,377.0902442,157.8886789,1752.889883,116.3576963,7267.893007,31.9088462,380.6654976,2416.5521,866.913177,20.9549339,6.815829183,11.35892233,150.2493046,214.6946484,171.2686923,2522.095156,7.670425708,420.8496938,10.97348858,127.0278736,986968.2748,7.109877378,939661.0102,191.5464585,37.01546674,102.2816632,3.689590301,4.426566577
Sample 268,2,31,3,3590.346395,2171.162132,6036.731051,20813.27888,494.9619647,599.1298664,72.79635072,4066.908412,1390.053,395.4867008,174.4508516,1974.065076,130.2603813,7932.453498,36.16135154,373.1987899,2551.879596,936.569829,23.5782941,7.874101466,12.30379341,158.9091784,223.6339515,208.0713608,2940.436407,7.49282961,420.7416086,10.42453977,127.5930664,505133.1018,7.030143485,354455.731,192.3339351,38.06967058,108.2887713,4.304409056,4.201154125
Sample 269,2,31,3,2946.469886,2084.104012,5327.80443,20929.13123,448.5794388,585.3453768,73.9078438,3623.009977,1415.087822,341.4100308,149.047559,2220.509456,129.0110566,7642.578421,34.99701029,412.133426,2798.288842,1055.407037,20.27279843,8.186876338,13.23756961,157.7041327,218.8748612,182.4211943,3026.159551,7.606850582,420.6622154,10.07621165,127.7313052,271421.6244,7.24121605,410629.0901,184.3280145,39.2154279,114.6170967,4.106018679,4.810326381
Sample 270,2,31,3,1977.054561,2209.745546,5558.503389,21213.23693,476.8291828,549.1025601,68.19825699,3653.809377,1435.797986,334.3308765,163.6379609,1842.620798,117.2995214,7582.315606,26.82358244,368.2645791,2578.683419,1010.492472,20.15201224,6.661295579,12.76246025,155.00983,216.4051411,153.1872506,3545.442075,7.630237248,420.1070884,10.10792619,127.6531243,100750.5119,6.942216065,984349.417,155.7213759,40.43244923,207.276138,4.258435803,4.9048382
Sample 271,2,32,1,1393.106762,701.4862675,484.471935,1510.111191,177.18998,1005.843421,429.7380015,676.275475,635.6555824,52.00051589,123.7094453,387.7335674,34.55155895,1314.994017,20.52841442,130.9007967,467.184127,98.83319361,20.24340766,5.154800253,16.72498698,9.302700003,29.71411267,49.55456374,118.9619962,8.07126214,420.8361729,10.97224132,127.0619616,507848.8308,6.87789012,945579.189,93.1257947,22.54633523,8.173080087,4.284651277,3.784487499
Sample 272,2,32,1,1576.987091,775.5618614,587.4215427,1395.927952,205.0932276,1181.835182,487.0542443,736.4799137,696.7323356,60.18546275,123.9926198,489.2299962,42.13369855,1421.983893,20.27509737,131.2981777,469.5703925,104.9751655,20.64876783,5.373408035,18.34834792,9.861926621,32.44876566,49.76543579,118.6763836,7.907250137,420.4549154,10.57035334,127.1530408,585609.1257,7.086451077,676644.6784,93.21545592,23.76061236,8.023239246,4.187430006,4.285016896
Sample 273,2,32,1,1360.160841,740.4341941,509.1994901,1261.29257,207.6286604,1076.917682,444.0423723,637.2684402,613.9570668,42.94253024,123.9321949,372.0218719,34.13398138,967.4645479,20.82795608,100.8837034,371.1312935,83.58813564,20.18523495,5.033963705,15.10980512,9.057394318,25.89896227,49.79133896,118.7060778,7.214297331,420.6506299,10.48382488,127.7556538,762887.0959,7.21059244,988302.2623,93.30837727,19.2013128,6.821338277,3.715751943,4.439394189
Sample 274,2,32,2,1223.779052,669.0972114,498.3067595,1210.095681,185.040204,993.8980271,427.8374496,677.5914297,779.1198016,53.91576125,123.0922295,462.1389889,41.01815576,1545.666265,20.79278474,145.5444147,517.6466218,118.5736296,20.01536839,5.608106066,19.98225728,9.730756828,38.38391745,49.24656086,151.1576928,7.224583708,420.9044226,10.64498975,127.4958332,82962.64911,7.227106944,766831.3872,93.03095191,25.35419627,8.940606446,4.419694173,3.951505122
Sample 275,2,32,2,1323.715037,817.049937,594.5037808,1446.936501,202.6969368,1183.433369,694.213364,713.1476762,727.010408,61.49873948,123.95354,516.7695074,41.49190051,1689.226158,20.27374799,144.5461491,538.4818409,113.952312,20.64954098,4.93485419,20.21342798,9.900879694,35.11391191,49.19980665,158.0398769,7.436994247,420.1107056,10.21820438,127.3843691,661596.1931,7.189164784,336699.2644,93.20145509,22.04443649,9.321276466,4.573426196,3.935786905
Sample 276,2,32,2,1180.570387,686.1341229,473.9895943,1378.639878,193.1963145,1048.639759,437.1409048,661.5606748,693.0166474,50.03305986,123.1627957,417.9697652,37.16461019,1200.334043,20.6156944,124.2406983,416.2529087,98.9522603,20.65867695,5.412062217,15.69068351,9.464043369,31.6182798,49.36693906,118.8337575,7.798265436,420.6038295,10.69490292,127.2883178,516979.0147,7.016577612,662381.8604,93.06742979,20.98289482,8.219853983,4.071465461,4.13278292
Sample 277,2,32,3,1187.224256,570.2126015,507.5437154,1608.473955,161.1697162,943.2519295,401.3599653,632.3819356,614.4110202,51.80287156,123.9704551,465.3867944,36.36492698,1371.522773,21.60155072,121.9293604,416.0865522,99.64509792,20.5628241,5.575739981,18.04268425,9.46936397,35.14464673,49.71957202,118.1552413,8.126198153,420.0163825,10.24575686,127.1863665,171048.0175,6.740947789,244165.2868,93.00015225,27.32883943,8.602079185,3.718079192,4.037916992
Sample 278,2,32,3,1026.667496,437.1449417,325.8531418,819.2956824,143.5423639,791.4917868,341.2589742,491.8359085,543.1386619,36.23749217,123.5970067,360.9934278,31.98456827,1000.273354,20.66996322,118.4093497,374.3581106,88.13193675,20.40824701,5.251219209,16.34722326,9.153814131,29.48778877,49.12536482,118.8304322,7.534413489,420.0912104,10.63361906,127.9473376,938557.8643,6.381188625,295507.2508,93.63642945,21.6013319,7.508072293,4.648004653,4.145907333
Sample 279,2,32,3,1003.698746,453.5714528,293.7827769,638.5457876,140.2733696,764.6504593,451.0933428,487.925113,601.8818992,31.02493144,123.2402271,234.3263935,31.81621208,814.718379,20.3473966,112.0603109,314.3850556,79.69332104,20.3314033,5.573169965,14.74433791,9.96179492,26.6795344,49.42989424,118.4641403,7.643032939,420.9056717,10.96013714,127.3980564,590483.1771,6.571761072,680178.3712,93.80275394,22.4639135,6.541839252,4.544053517,4.104874353
Sample 280,2,33,1,3086.531143,2412.992487,4961.96353,16159.87903,316.8302022,1753.607374,150.6567057,3275.864577,3457.923556,399.5921903,135.4702952,1362.137161,158.290028,6932.778018,22.6694956,275.5008986,1144.934723,284.1387778,20.40002936,5.590016405,19.74052215,122.3762547,295.7961592,164.0163535,2464.298688,7.299138057,420.547619,10.72642199,127.1391517,440634.6808,6.347292519,527846.8304,195.3943381,39.74413367,17.38756303,4.494316614,3.921892863
Sample 281,2,33,1,2696.363874,1863.803754,4009.375631,16790.15296,247.3963679,1377.58437,117.4128578,2542.939026,3005.012756,246.5334921,123.3000412,993.3847536,129.5347061,5757.081064,25.89530224,225.2947596,1040.30598,253.4552674,20.10258298,6.123403164,20.45625337,108.7886293,280.7284346,170.9710202,2073.523305,7.915151205,420.6442063,10.9696583,127.5413727,941918.9303,6.715033267,411593.5134,164.9627359,34.96136297,17.88057748,4.11530326,3.90780431
Sample 282,2,33,1,2303.744074,1859.941722,4288.639625,18244.34528,245.1139486,1374.722089,109.2100485,3009.157037,2551.377159,241.8926589,123.8135448,936.5626358,104.2199128,5137.22158,26.28042797,229.9286401,904.8766486,233.1571585,20.06629884,5.769628027,18.30628163,111.1070765,266.5821525,139.4103061,1574.73163,7.921638407,420.2358769,10.7621409,127.0305164,655913.8203,7.2404563,602638.218,185.6838284,27.10346207,15.67922599,4.551141381,3.932838626
Sample 283,2,33,2,2220.166689,2541.513283,5436.189207,17859.96447,349.144256,1964.78146,162.4970452,3477.143948,3937.167812,402.8038157,192.2767099,1332.633835,162.6934524,6907.203959,29.59377307,264.8673453,1202.289671,302.4634894,19.88455788,5.019822924,21.68435398,115.9265763,297.5572387,187.8029478,1935.539132,7.982470953,420.6205736,10.52509584,127.54845,451945.7093,6.636928965,750520.0559,230.5136443,29.94403108,29.71982623,4.520385004,4.015150389
Sample 284,2,33,2,2733.479922,1871.147191,4205.000454,14721.09615,250.395099,1510.585405,125.8105952,2650.802237,3372.540223,257.5587136,123.3544731,972.5416064,130.4864189,6377.624099,23.89181833,245.5729519,1066.42385,267.0450044,20.88162999,5.474157957,20.2400235,104.4254253,278.4362764,144.2101966,2287.159832,8.142045101,420.0789823,10.44679024,127.3965886,839697.4207,7.200663237,583533.1743,177.4941447,27.55461972,19.32384352,4.314403411,3.919188632
Sample 285,2,33,2,2143.904722,1683.446658,3644.919773,14667.83459,252.8186638,1445.585713,102.790718,2279.708113,3319.101662,221.3118325,123.1320109,780.3149934,104.2069447,5777.725205,22.5069633,229.6608453,1165.528725,301.0420295,20.60873633,5.700112537,25.68305353,103.5055811,320.1693718,167.2121237,1818.054038,7.247568477,420.6457511,10.63836197,127.7609456,532623.5025,6.480506014,551792.5149,151.4800804,28.59311085,19.91666268,4.173449934,3.984384695
Sample 286,2,33,3,2693.609867,1991.593371,4531.675112,17028.47461,257.3994935,1439.799858,122.1211762,3139.859378,2823.039268,278.5669066,123.1581796,1065.159327,121.004716,5732.834364,29.32452031,255.6588978,950.1406402,252.1647116,20.61562153,5.701980439,18.46166672,118.9863884,296.6489885,150.8295362,1951.286738,8.000350388,420.1762998,10.30713779,127.1627846,553887.0658,6.643245934,583570.6188,159.8474725,31.44461909,18.19511661,3.742689575,4.117414156
Sample 287,2,33,3,2200.284333,1942.557367,3816.361022,16067.16709,238.1087647,1394.795886,111.5148077,2498.781085,2924.933229,232.0427772,123.0621471,972.1526162,110.6611201,5847.018895,26.61930536,251.868342,1009.79102,260.9150739,19.7731095,5.478272849,25.23000439,97.82406103,335.7654646,148.0314938,1698.450657,7.666788405,420.6189248,10.44340593,127.4681001,680065.5301,6.75157736,511819.92,155.1359068,33.28268899,16.82455316,4.029073551,4.571248362
Sample 288,2,33,3,2907.192776,1939.456058,4259.953612,17082.74218,245.9484869,1397.19317,127.1909635,2744.203797,2917.971592,240.2329936,123.7018435,894.1369508,112.0857285,5607.202118,20.92647164,232.8571201,955.7936285,249.6715609,19.72464199,5.94196773,21.797235,111.0501866,301.8607656,152.5621365,1672.989719,7.47913985,420.9703242,10.66526995,127.5936447,367189.9053,6.543509035,82592.727,151.1645568,32.45274347,17.72641743,3.897757823,4.323731651
Sample 289,2,34,1,1393.805489,1787.851669,1127.477818,4207.675991,305.2133996,1229.571473,530.3400745,1697.993343,2546.360928,76.76996717,123.0864817,390.7098031,46.39205188,1607.969093,20.81411999,93.60917403,647.0018483,119.9143863,19.83039062,5.253727211,18.1065328,27.44453686,107.0580512,56.67754383,456.9356909,7.244721082,420.6691935,10.82227717,127.0853344,239290.6062,7.100788201,719570.1349,93.87960909,24.30229267,8.748331759,4.52684717,3.810099048
Sample 290,2,34,1,1393.576722,1621.74539,840.0192575,2360.648765,385.4443304,1132.056467,539.0320388,1754.426958,2697.644205,63.50933097,123.6167872,366.4648645,53.43403657,1687.878395,20.19314329,75.76693303,646.4238855,117.4060896,20.19414059,4.905857907,18.45351771,19.62936944,101.8325965,65.84214951,507.084151,7.987550969,420.3318113,10.31902131,127.4971408,578923.4925,6.575879058,996156.1113,93.99267614,24.63997081,8.28539694,4.301056723,3.925163503
Sample 291,2,34,1,1799.849589,1563.082093,972.0838735,3178.17194,300.0892475,1201.851399,543.7528224,1680.983952,2547.067947,72.54647442,123.1737716,420.1132712,60.83428169,1770.340394,20.60290091,87.27332077,715.787671,136.4774667,19.73641476,4.730725588,17.68344935,23.5822796,105.6060709,51.92592923,752.8094997,8.099123861,420.457887,10.65704504,127.7768988,866887.0547,7.219474593,354534.305,93.94625292,27.56241018,9.621304114,4.398123781,4.457931382
Sample 292,2,34,2,1503.239932,1234.047347,1053.474802,4208.144745,231.269963,893.2896205,385.7921996,1438.215177,2135.207912,63.68081892,123.6514011,345.7008789,49.5136394,1253.063851,20.19818019,71.47286458,529.4567461,97.58764226,19.67681242,4.67003586,15.24659227,15.93806475,85.8665886,49.72909668,382.8090247,7.9756839,420.0249493,10.50540341,127.1338179,406776.7602,6.630876476,971258.8152,93.47837628,24.34310986,7.648764267,3.82302195,4.394046557
Sample 293,2,34,2,1003.886512,1054.312045,701.6513495,2066.906906,183.2832659,815.799185,349.2469983,1376.577206,2183.039604,46.52319752,123.4986964,291.1799861,50.16145681,917.7613359,20.41039258,57.0502235,410.0895706,80.99326075,19.75834669,4.85573951,14.88378216,13.13676705,74.52993295,49.20301436,178.6367472,8.037450236,420.5231046,10.15744603,127.7001949,112615.141,6.524011287,346448.7613,93.12499424,25.61223347,6.247925788,4.616313605,4.489785192
Sample 294,2,34,2,1733.028674,1329.298244,648.0645711,1833.858759,203.447264,999.2995648,422.8080769,1361.673021,2582.469359,51.19283414,123.2845107,276.8036681,50.80171931,1055.902662,20.85307481,56.88705708,481.9203909,95.35753634,20.27410168,5.157870355,17.3456671,13.05086321,87.21743616,49.79499481,318.3813368,7.544420706,420.989192,10.30507655,127.8307311,443845.8367,7.057452821,886543.8618,93.06415599,22.79342658,7.258196454,4.100422954,4.602969439
Sample 295,2,34,3,1513.489901,1709.296351,1154.070158,4418.404414,308.4785639,1219.283199,516.9023636,1690.864529,2431.150097,76.50572079,123.8305597,384.5139561,52.12244264,1518.17429,20.42908179,82.05238659,670.4760865,126.0750596,19.72275216,5.283135518,18.97214415,19.68545099,111.2933938,49.97457117,498.2813433,7.391192604,420.7233637,10.10510129,127.5131478,300184.4012,7.290143702,454694.865,93.38666488,26.43007674,9.675063456,4.278053342,3.857838259
Sample 296,2,34,3,1416.50126,1539.255428,732.2886872,2440.24091,250.5152633,1103.903457,513.3842313,1586.506833,2738.991307,63.732476,123.8183599,354.5484384,58.53790064,1549.551076,24.82565858,85.29435816,706.8062597,125.1540137,20.3247671,4.78944268,15.83038954,21.02425481,96.3217061,49.42014416,739.5315142,7.578438924,420.3969447,10.87062182,127.0048138,401386.8538,7.234800363,413427.289,93.55824569,25.08138043,9.300136669,4.4651559,4.193610327
Sample 297,2,34,3,1730.645347,1528.511426,784.4351055,1884.990669,254.5506465,1140.739655,530.8005795,1581.617425,2848.427062,59.07389896,123.9381694,327.2078448,55.80397126,1294.551457,20.37307772,78.80678575,661.8302129,120.4110824,20.24248656,4.799698205,19.6528491,15.56397148,107.7981624,49.24572059,375.7539145,7.456333842,420.5907298,10.67895067,127.3567119,833363.5635,7.033917782,217732.0684,93.92242922,23.83651413,10.0931156,4.453036486,3.947276627
Sample 298,2,35,1,2663.712694,2849.63107,6516.257846,19736.82915,156.2162018,738.9728522,28.4618723,4660.061274,3690.955372,533.4906879,200.2003261,2205.784589,191.3292403,10992.3075,34.19824637,336.8348936,593.0593123,156.0166233,34.40716869,6.747514165,14.54082078,208.4300772,353.4560894,389.880122,4711.625254,9.42146324,420.5731799,10.82687522,127.9730217,403628.6628,7.14680539,125654.5874,238.8343085,35.29159715,11.71191974,3.766715011,4.675054093
Sample 299,2,35,1,2863.500472,2871.589892,6439.664999,20913.10986,164.8256533,744.2484899,29.49983182,4643.584465,3489.724247,515.690671,180.0403892,1701.52649,180.9819236,10117.96544,29.48862542,314.354592,565.6183912,148.8291301,24.90823591,6.054521818,14.15304251,194.49636,336.0465731,364.7689724,4538.88324,9.493278785,420.5076743,10.94606932,127.1446576,390175.9381,7.199758027,308914.5936,220.1248119,44.44871134,11.16578405,4.169324321,4.839852908
